Link Produs,Pret (lei)
https://www.emag.ro/laptop-gaming-asus-rog-g731gv-cu-procesor-intelr-coretm-i7-9750h-pana-la-4-5-ghz-17-3-full-hd-144-hz-16gb-512gb-ssd-m-2-1tb-hdd-nvidiar-geforce-rtxtm-2060-6gb-free-dos-black-g731gv-ev018/pd/D5TFC5BBM/,7599
https://www.emag.ro/laptop-hp-250-g6-cu-procesor-intelr-coretm-i3-7020u-2-30-ghz-kaby-lake-15-6-4gb-500gb-intelr-hd-graphics-620-free-dos-dark-ash-silver-3qm21ea/pd/DBYPJCBBM/,1549
https://www.emag.ro/laptop-lenovo-ideapad-330-15arr-cu-procesor-amd-ryzentm-5-2500u-2ghz-quad-core-15-6-hd-4gb-ssd-480gb-radeontm-vega-8-graphics-free-dos-platinum-grey-fara-dvd-rw-81fb005urm/pd/D0QM4VBBM/,2098
https://www.emag.ro/laptop-acer-aspire-a515-53-52g7-cu-procesor-intelr-coretm-i5-8265u-pana-la-3-90-ghz-whiskey-lake-15-6-full-hd-8gb-1tb-dvd-rw-intelr-uhd-graphics-620-linux-silver-nx-h6cex-003/pd/DS6DNLBBM/,2789
https://www.emag.ro/laptop-apple-macbook-pro-13-ecran-retina-touch-bar-procesor-intelr-coretm-i5-2-30-ghz-8gb-256gb-ssd-intel-iris-plus-graphics-655-macos-high-sierra-int-kb-silver-mr9u2ze-a/pd/DXB3FSBBM/,10097
https://www.emag.ro/laptop-dell-inspiron-5770-i7-8550u-processor-8mb-cache-up-to-4-0-ghz-17-3-inch-fhd-1920-x-1080-anti-glare-led-backlit-display-ndi5770i781281tr530wh/pd/DWLNYZBBM/,5199
https://www.emag.ro/laptop-gaming-dell-inspiron-5590-g5-cu-procesor-intel-core-i7-9750h-pana-la-4-5-ghz-15-6-full-hd-16gb-256gb-ssd-m-2-1tb-hdd-nvidia-geforce-rtx-2060-6gb-windows-10-black-di5590i7162561rtxw/pd/D4Y4N6BBM/,7999
https://www.emag.ro/laptop-ultraportabil-toshiba-portege-x30-e-11f-cu-procesor-intelr-coretm-i7-8550u-pana-la-4-00-ghz-kaby-lake-r-13-3-full-hd-8gb-512gb-m-2-ssd-intelr-uhd-graphics-620-microsoft-windows-10-pro-blue-blac/pd/D32JWSBBM/,8699
https://www.emag.ro/laptop-gaming-acer-predator-helios-300-ph317-52-72n5-cu-procesor-intelr-coretm-i7-8750h-pana-la-4-10-ghz-coffee-lake-17-3-full-hd-ips-144hz-8gb-512gb-ssd-nvidia-geforce-gtx-1060-6gb-linux-black-nh-q3d/pd/DC6MYLBBM/,5057
https://www.emag.ro/laptop-asus-vivobook-15-cu-procesor-intelr-coretm-i3-7020u-2-30-ghz-kaby-lake-15-6-full-hd-4gb-1tb-nvidia-geforce-mx110-2gb-endless-os-chocolate-black-x540ub-dm547/pd/D2Y1FCBBM/,2146
https://www.emag.ro/ultrabook-lenovo-thinkpad-x1-extreme-intel-core-coffee-lake-gen-8-i5-8300h-full-hd-ips-ssd-512-gb-16-gb-video-dedicat-gtx-1050ti-4gb-windows-10-pro-20mf000sri/pd/D50894BBM/,9401
https://www.emag.ro/laptop-gaming-lenovo-legion-y530-15ich-cu-procesor-intelr-coretm-i5-8300h-pana-la-4-00-ghz-coffee-lake-15-6-full-hd-ips-144hz-8gb-1tb-128gb-ssd-nvidia-geforce-gtx-1050-ti-4gb-free-dos-black-81fv003urm/pd/D6WDFVBBM/,4780
https://www.emag.ro/laptop-2-in-1-lenovo-yoga-730-15ikb-cu-procesor-intelr-coretm-i7-8550u-pana-la-4-00-ghz-kaby-lake-r-15-6-full-hd-ips-touch-8gb-512gb-ssd-nvidia-geforce-gtx-1050-4gb-microsoft-windows-10-platinum-81cu0/pd/DJ52VSBBM/,7049
https://www.emag.ro/laptop-2-in-1-lenovo-yoga-730-13iwl-cu-procesor-intel-core-i7-8565u-pana-la-4-60-ghz-13-3-full-hd-ips-touchscreen-8gb-512gb-ssd-m-2-intel-uhd-graphics-windows-10-home-platinum-81jr009urm/pd/DNJXY6BBM/,4799
https://www.emag.ro/laptop-ultraportabil-hp-probook-430-g6-cu-procesor-intelr-coretm-i7-8565u-pana-4-60-ghz-whiskey-lake-13-3-full-hd-8gb-256gb-ssd-intelr-uhd-graphics-620-free-dos-silver-6bn71ea/pd/DD9QD1BBM/,4099
https://www.emag.ro/laptop-gaming-acer-nitro-an515-52-70pl-cu-procesor-intelr-coretm-i7-8750h-pana-la-4-10-ghz-coffee-lake-15-6-full-hd-ips-8gb-1tb-nvidia-geforce-gtx-1050ti-4gb-linux-black-nh-q3lex-008/pd/DSQKVSBBM/,4299
https://www.emag.ro/laptop-asus-cu-procesor-intelr-coretm-i7-8550u-pana-la-4-00-ghz-kaby-lake-r-15-6-full-hd-8gb-1tb-nvidia-geforce-mx130-2gb-endless-os-dark-grey-x542uf-dm005/pd/DL7DZJBBM/,3417
https://www.emag.ro/laptop-apple-macbook-12-ecran-retina-procesor-intelr-coretm-m3-1-20-ghz-8gb-256gb-ssd-intel-hd-graphics-615-macos-rom-kb-gold-mrqn2ro-a/pd/DLJF64BBM/,6799
https://www.emag.ro/laptop-asus-x540ub-cu-procesor-intelr-coretm-i5-8250u-pana-la-3-40-ghz-kaby-lake-r-15-6-full-hd-8gb-1tb-nvidia-geforce-mx110-2gb-endless-os-chocolate-black-x540ub-dm753/pd/DHRCJLBBM/,2359
https://www.emag.ro/laptop-asus-a505za-cu-procesor-amd-ryzentm-3-2300u-pana-la-3-40-ghz-15-6-full-hd-4gb-1tb-radeontm-vega-6-graphics-endless-os-dark-grey-a505za-ej666/pd/D6JM4QBBM/,1606
https://www.emag.ro/laptop-hp-probook-470-g5-cu-procesor-intelr-coretm-i5-8250u-pana-la-3-40-ghz-kaby-lake-r-17-3-full-hd-8gb-256gb-ssd-nvidia-geforce-930mx-2gb-microsoft-windows-10-pro-silver-2rr99ea/pd/DLD8THBBM/,4165
https://www.emag.ro/laptop-gaming-asus-tuf-fx505gd-cu-procesor-intelr-coretm-i5-8300h-pana-la-4-00-ghz-coffee-lake-15-6-full-hd-ips-8gb-1tb-128gb-ssd-nvidia-geforce-gtx-1050-4gb-free-dos-black-fx505gd-bq122/pd/DYGCCLBBM/,3899
https://www.emag.ro/notebook-hp-14-df0023cl-intel-dual-core-i3-8130u-2-2ghz-4gb-ddr4-2400-128gb-m-2-ssd-14-inch-full-hd-1920x1080-itk-hp-14df0023cl/pd/D8BSFQBBM/,2208
https://www.emag.ro/ultrabook-hp-elitebook-1050-g1-intel-core-coffee-lake-8th-gen-i7-8850h-1tb-ssd-32gb-ram-windows-10-pro-ultrahd-tastatura-iluminata-argintiu-3zh27ea/pd/DS3KGZBBM/,14999
https://www.emag.ro/laptop-asus-cu-procesor-intelr-coretm-i5-8265u-pana-la-3-9ghz-15-6-full-hd-8gb-256gb-ssd-m-2-fara-unitate-optica-dvd-fara-retea-rj-45-intel-uhd-graphics-620-endless-os-gri-x509fa-bq157/pd/DWJ185BBM/,2470
https://www.emag.ro/laptop-asus-x507ua-cu-procesor-intelr-coretm-i3-7020u-2-30-ghz-kaby-lake-15-6-full-hd-4gb-256gb-ssd-intelr-hd-graphics-620-endless-os-star-grey-x507ua-ej407/pd/D2GMKCBBM/,1712
https://www.emag.ro/laptop-acer-gaming-15-6-nitro-7-an715-51-fhd-144hz-procesor-intelr-coretm-i7-9750h-12m-cache-up-to-4-50-ghz-16gb-ddr4-512gb-ssd-geforce-gtx-1660-ti-6gb-linux-black-nh-q5hex-006/pd/DHB626BBM/,6868
https://www.emag.ro/laptop-dell-inspiron-5584-cu-procesor-intelr-coretm-i5-8265u-pana-la-3-90-ghz-whiskey-lake-15-6-full-hd-8gb-1tb-nvidia-geforce-mx130-2gb-linux-platinum-silver-di5584i581mxubu/pd/D9Y4B6BBM/,3299
https://www.emag.ro/laptop-apple-macbook-air-13-ecran-retina-procesor-intelr-coretm-i5-1-60-ghz-8gb-ram-128gb-ssd-intel-uhd-graphics-617-macos-int-kb-silver-mrea2ze-a/pd/DGJF64BBM/,6292
https://www.emag.ro/laptop-lenovo-thinkpad-t580-cu-procesor-intelr-coretm-i5-8250u-pana-la-3-40-ghz-kaby-lake-r-15-6-full-hd-ips-8gb-512gb-m-2-ssd-nvidia-geforce-mx150-2gb-microsoft-windows-10-pro-black-20l90021ri/pd/DPYRSSBBM/,7799
https://www.emag.ro/laptop-dell-inspiron-7580-cu-procesor-intelr-coretm-i5-8265u-pana-la-3-90-ghz-whiskey-lake-15-6-full-hd-8gb-1tb-128gb-ssd-nvidia-geforce-mx150-2gb-microsoft-windows-10-platinum-silver-di7580i581281mxw/pd/DYMMDLBBM/,4599
https://www.emag.ro/laptop-lenovo-13-3-thinkpad-l380-fhd-ips-procesor-intelr-coretm-i3-8130u-4m-cache-up-to-3-40-ghz-8gb-ddr4-256gb-ssd-gma-uhd-620-win-10-pro-black-20m5003gri/pd/DFQCJRBBM/,3199
https://www.emag.ro/laptop-2-in-1-lenovo-x1-yoga-gen2-negru-i7-7600u-14-0-oled-wqhd-2560x1440-300nit-16gb-ssd-512gb-intelr-hd-620-intelr-dual-band-wireless-ac-8265-2x2-ac-bt-4-1-vpro-integrated-mobile-broadband-4g-lte-a-/pd/D6CPTCBBM/,9669
https://www.emag.ro/laptop-dell-latitude-5490-cu-procesor-intel-core-i7-8650u-pana-la-4-20-ghz-14-full-hd-8gb-256gb-ssd-m-2-intel-uhd-graphics-620-ubuntu-black-n092l549014emea-ubu-05/pd/D4J591BBM/,4899
https://www.emag.ro/laptop-dell-latitude-e7440-i5-4210u-8gb-ddr3-256gb-ssd-inspired-special-edition-53217/pd/DSVT21BBM/,2635
https://www.emag.ro/laptop-apple-macbook-pro-13-cu-procesor-intelr-dual-coretm-i5-2-30ghz-13-3-ecran-retina-8gb-256gb-ssd-intelr-iris-plus-graphics-640-macos-sierra-rom-kb-space-grey-mpxt2ro-a/pd/DXY74KBBM/,8651
https://www.emag.ro/laptop-asus-s531fa-cu-procesor-intelr-coretm-i5-8265u-pana-la-3-9-ghz-15-6-full-hd-8gb-256gb-ssd-m-2-intel-uhd-graphics-620-free-dos-light-grey-s531fa-bq007/pd/DW73K6BBM/,2899
https://www.emag.ro/laptop-dell-inspiron-5584-cu-procesor-intelr-core-i5-8265u-pana-la-3-9-ghz-15-6-full-hd-8gb-1tb-hdd-intel-uhd-graphics-620-ubuntu-platinum-silver-di5584i581umaubu/pd/DB7S96BBM/,2999
https://www.emag.ro/laptop-toshiba-tecra-a40-c-1df-cu-procesor-intelr-coretm-i5-6200u-pana-la-2-80-ghz-skylake-14-full-hd-8gb-256gb-ssd-intel-hd-graphics-microsoft-windows-10-pro-gri-ps463e-05e056g6/pd/D5PK7FBBM/,5299
https://www.emag.ro/ultrabook-asus-zenbook-14-cu-procesor-intelr-coretm-i7-8565u-pana-la-4-60-ghz-whiskey-lake-14-full-hd-16gb-1tb-ssd-video-dedicat-nvidia-geforce-mx150-2gb-endless-os-adaptor-retea-usb-3-lan-inclus-husa/pd/DJ6PF5BBM/,5355
https://www.emag.ro/laptop-acer-gaming-15-6-nitro-7-an715-51-fhd-procesor-intelr-coretm-i5-9300h-8m-cache-up-to-4-10-ghz-8gb-ddr4-256gb-ssd-geforce-gtx-1650-4gb-linux-black-nh-q5fex-015/pd/D7B626BBM/,4928
https://www.emag.ro/laptop-hp-probook-450-g5-cu-procesor-intelr-coretm-i5-8250u-pana-la-3-60-ghz-kaby-lake-r-15-6-4gb-500gb-intel-uhd-graphics-fpr-free-dos-silver-2rs20ea/pd/D34QCNBBM/,2548
https://www.emag.ro/laptop-gaming-asus-rog-cu-procesor-intelr-coretm-i7-7700hq-pana-la-3-80-ghz-kaby-lake-15-6-full-hd-8gb-256gb-ssd-nvidia-geforce-gtx-1050-4gb-free-dos-black-gl503vd-fy241/pd/DVD26JBBM/,4599
https://www.emag.ro/laptop-asus-x541uv-cu-procesor-intelr-coretm-i3-7100u-2-40-ghz-kaby-lake-15-6-4gb-500gb-nvidia-geforce-920mx-2gb-endless-os-silver-gradient-x541uv-go1483/pd/DWTHP9BBM/,2299
https://www.emag.ro/laptop-gaming-acer-predator-helios-300-ph315-51-72h6-cu-procesor-intelr-coretm-i7-8750h-pana-la-4-10-ghz-coffee-lake-15-6-full-hd-ips-8gb-1tb-nvidiar-geforcer-gtx-1050ti-4gb-linux-black-cadou-lampa-us/pd/DZYB1LBBM/,4999
https://www.emag.ro/laptop-asus-cu-procesor-intelr-coretm-i3-7100u-2-40-ghz-kaby-lake-15-6-full-hd-4gb-256gb-ssd-dvd-rw-intel-hd-graphics-620-windows-10-chocolate-black-x541ua-dm1223t/pd/DRSLKNBBM/,2598
https://www.emag.ro/laptop-ultraportabil-lenovo-thinkpad-t480-cu-procesor-intelr-coretm-i5-8250u-pana-la-3-40-ghz-kaby-lake-r-14-full-hd-ips-8gb-256gb-ssd-intel-uhd-graphics-620-microsoft-windows-10-pro-black-20l50000ri/pd/DC201JBBM/,6543
https://www.emag.ro/laptop-gaming-asus-cu-procesor-intelr-coretm-i7-7700hq-pana-la-3-80-ghz-kaby-lake-15-6-full-hd-16gb-1tb-nvidia-geforce-gtx-1050-4gb-free-dos-black-gl503vd-ed032/pd/D3YY99BBM/,4799
https://www.emag.ro/laptop-asus-zenbook-pro-15-ux550ge-cu-procesor-intelr-coretm-i7-8750h-pana-la-4-10-ghz-coffee-lake-15-6-full-hd-8gb-512gb-ssd-nvidia-geforce-gtx-1050-ti-4gb-microsoft-windows-10-pro-deep-dive-blue-ux5/pd/DN9L04BBM/,6997
https://www.emag.ro/laptop-asus-x509fj-ej050-intelr-coretm-i7-8565u-8gb-ddr4-ssd-256gb-nvidia-geforce-mx230-2gb-free-dos-136381/pd/DL6PF5BBM/,3199
https://www.emag.ro/laptop-dell-inspiron-3567-cu-procesor-intelr-coretm-i5-7200u-pana-la-3-10-ghz-kaby-lake-15-6-full-hd-8gb-256gb-ssd-intelr-hd-graphics-620-ubuntu-black-di3567i58256620ubu/pd/D3QD9LBBM/,2764
https://www.emag.ro/laptop-apple-macbook-pro-13-ecran-retina-touch-bar-procesor-intelr-coretm-i5-2-30-ghz-8gb-512gb-ssd-intel-iris-plus-graphics-655-macos-high-sierra-int-kb-space-grey-mr9r2ze-a/pd/DFB3FSBBM/,11297
https://www.emag.ro/laptop-apple-macbook-air-13-ecran-retina-procesor-intelr-coretm-i5-1-60-ghz-8gb-ram-256gb-ssd-intel-uhd-graphics-617-macos-rom-kb-space-grey-mre92ro-a/pd/DJJF64BBM/,7827
https://www.emag.ro/ultrabook-toshiba-portege-z50-d-10q-cu-procesor-intelr-coretm-i5-7200u-2-50-ghz-kaby-lake-15-6-full-hd-ips-8gb-256gb-ssd-intel-hd-graphics-microsoft-windows-10-pro-grey-pt581e-00900qg6/pd/DMR81KBBM/,5589
https://www.emag.ro/laptop-hp-probook-650-g4-15-6-inch-full-hd-intel-i7-8650u-16gb-ddr4-512gb-ssd-cititor-amprenta-win10-pro-argintiu-3zg60ea/pd/D8VD61BBM/,6834
https://www.emag.ro/laptop-ultraportabil-hp-probook-430-g5-cu-procesor-intelr-coretm-i5-8250u-pana-la-3-40-ghz-kaby-lake-r-13-3-full-hd-4gb-128gb-ssd-intelr-uhd-graphics-620-free-dos-silver-2sy16ea/pd/DS410HBBM/,3272
https://www.emag.ro/laptop-lenovo-thinkpad-e490-intel-core-i5-8265u-14inch-ram-8gb-ssd-256gb-intel-uhd-graphics-620-free-dos-black-20n8005jri/pd/DTK1V5BBM/,3517
https://www.emag.ro/laptop-apple-macbook-12-cu-procesor-intelr-dual-coretm-i5-1-30ghz-12-ecran-retina-8gb-512gb-ssd-intelr-hd-graphics-615-macos-sierra-rom-kb-silver-mnyj2ro-a/pd/D3Y74KBBM/,8299
https://www.emag.ro/laptop-ultraportabil-toshiba-portege-z30-e-12v-cu-procesor-intelr-coretm-i5-8250u-pana-la-3-40-ghz-kaby-lake-r-13-3-full-hd-8gb-512gb-ssd-intelr-uhd-graphics-620-microsoft-windows-10-pro-silver-pt293e/pd/DYLT11BBM/,6199
https://www.emag.ro/laptop-ultraportabil-asus-s330ua-ey042t-cu-procesor-intelr-coretm-i7-8550u-pana-la-4-00-ghz-kaby-lake-r-13-3-full-hd-8gb-256gb-m-2-ssd-intel-uhd-graphics-620-microsoft-windows-10-cadou-lampa-usb-serio/pd/DHDFCLBBM/,4699
https://www.emag.ro/laptop-lenovo-thinkpad-p72-cu-procesor-intelr-core-i7-8850h-coffee-lake-17-3-uhd-ips-anti-glare-8gb-ram-256gb-pcie-ssd-nvidia-quadro-p3200-6gb-microsoft-windows-10-home-black-20mb/pd/DZL08RBBM/,10650
https://www.emag.ro/laptop-asus-vivobook-s15-s530ua-cu-procesor-intelr-coretm-i5-8250u-pana-la-3-40-ghz-kaby-lake-r-15-6-full-hd-8gb-256gb-ssd-intelr-uhd-graphics-620-free-dos-gold-s530ua-bq057/pd/DNC0VCBBM/,2775
https://www.emag.ro/laptop-2-in-1-asus-zenbook-flip-14-ux461fa-cu-procesor-intelr-coretm-i7-8565u-pana-la-4-60-ghz-whiskey-lake-14-full-hd-touch-8gb-256gb-ssd-intel-uhd-graphics-620-microsoft-windows-10-slate-grey-ux461f/pd/D4KSYLBBM/,4814
https://www.emag.ro/laptop-toshiba-tecra-z50-d-10e-cu-procesor-intelr-coretm-i5-7200u-pana-la-3-10-ghz-kaby-lake-15-6-full-hd-8gb-256gb-ssd-intel-hd-graphics-microsoft-windows-10-pro-grey-pt581e-00600qg6/pd/D31XZJBBM/,5129
https://www.emag.ro/laptop-hp-zbook-14u-cu-procesor-intelr-core-i7-7500u-14-0-inch-full-hd-16-gb-ddr4-512-gb-ssd-windows-10-pro-1ll55av/pd/D5VXKZBBM/,4999
https://www.emag.ro/laptop-gaming-dell-inspiron-7577-cu-procesor-intelr-coretm-i5-7300hq-pana-la-3-50-ghz-kaby-lake-15-6-full-hd-8gb-1tb-8gb-ssh-nvidiar-geforcer-gtx-1050-4gb-ubuntu-linux-16-04-black-dl7577i5811050ub/pd/DMXYD0BBM/,4998
https://www.emag.ro/laptop-apple-macbook-air-13-ecran-retina-procesor-intelr-coretm-i5-1-6ghz-8gb-256gb-ssd-intel-uhd-graphics-617-space-grey-rom-kb-mvfj2ro-a/pd/D279K5BBM/,6499
https://www.emag.ro/laptop-ultraportabil-hp-elitebook-820-g3-cu-procesor-intelr-coretm-i5-6200u-pana-la-2-80-ghz-skylake-12-5-full-hd-4gb-128gb-ssd-intelr-hd-graphics-fpr-microsoft-windows-7-pro-windows-10-pro-silver-t9x/pd/D5TWFJBBM/,3824
https://www.emag.ro/laptop-dell-latitude-7400-cu-procesor-intel-core-i5-8365u-pana-la-4-10-ghz-14-full-hd-16gb-256gb-ssd-m-2-intel-graphics-uhd-620-windows-10-silver-dl7400i5-8365u16gb256gbwin10p3yr-05/pd/DRS9N5BBM/,7599
https://www.emag.ro/laptop-asus-vivobook-s15-s530fa-cu-procesor-intelr-coretm-i7-8565u-pana-la-4-60-ghz-whiskey-lake-15-6-full-hd-8gb-1tb-128gb-ssd-intelr-uhd-graphics-620-endless-os-gun-metal-s530fa-bq062/pd/DYWS4LBBM/,4578
https://www.emag.ro/laptop-2-in-1-lenovo-thinkpad-l380-yoga-cu-procesor-intelr-coretm-i5-8250u-pana-la-3-40-ghz-kaby-lake-r-13-3-full-hd-ips-touch-8gb-256gb-m-2-ssd-intelr-uhd-graphics-620-microsoft-windows-10-pro-black-/pd/DW50SSBBM/,5059
https://www.emag.ro/laptop-lenovo-thinkpad-e590-15-6-fhd-ips-ag-intel-core-i7-8565u-8gb-ddr4-amd-rx-550x-2gb-256gb-dos-black-20nb0065ri/pd/DPK1V5BBM/,4522
https://www.emag.ro/laptop-lenovo-thinkpad-t590-intel-core-i7-8565u-15-6inch-ram-16gb-ssd-512gb-nvidia-geforce-mx250-2gb-windows-10-pro-black-20n4000ari/pd/D62LT5BBM/,7495
https://www.emag.ro/laptop-apple-macbook-pro-13-ecran-retina-touch-bar-procesor-intelr-coretm-i5-2-30-ghz-8gb-256gb-ssd-intel-iris-plus-graphics-655-macos-high-sierra-rom-kb-silver-mr9u2ro-a/pd/DPB3FSBBM/,10097
https://www.emag.ro/laptop-hp-elitebook-840-g2-i5-5300u-8gb-ddr3-128gb-ssd-cadou-kruger-matz-sitem-audio-portabil-40w-53216/pd/DTVTY1BBM/,2788
https://www.emag.ro/laptop-lenovo-thinkpad-e590-cu-procesor-intelr-coretm-i5-8265u-pana-la-3-90-ghz-whiskey-lake-15-6-full-hd-8gb-256gb-ssd-m-2-intelr-uhd-graphics-620-windows-10-pro-black-20nb0019ri/pd/D75VB1BBM/,4499
https://www.emag.ro/laptop-dell-inspiron-7580-cu-procesor-intelr-coretm-i7-8565u-pana-la-4-60-ghz-whiskey-lake-15-6-full-hd-8gb-512gb-ssd-nvidia-geforce-mx150-2gb-microsoft-windows-10-platinum-silver-di7580i78512mxw/pd/D2G1ZCBBM/,5949
https://www.emag.ro/laptop-gaming-dell-inspiron-7790-g7-cu-procesor-intelr-core-i5-9300h-pana-la-4-1-ghz-17-3-full-hd-8gb-128gb-ssd-m-2-1tb-hdd-nvidia-geforce-rtx-2060-6gb-windows-10-abyss-grey-di7790i5812812060w/pd/DY7S96BBM/,8499
https://www.emag.ro/laptop-asus-cu-procesor-intelr-celeronr-n3350-2-40-ghz-15-6-4gb-500gb-intel-hd-graphics-endless-os-chocolate-black-x540na-go067/pd/DZPK7FBBM/,1199
https://www.emag.ro/ultrabook-acer-14-swift-3-sf314-56-fhd-ips-procesor-intelr-coretm-i5-8265u-6m-cache-up-to-3-90-ghz-8gb-ddr4-512gb-ssd-gma-uhd-620-win-10-home-silver-nx-h4cex-047/pd/D5B626BBM/,3785
https://www.emag.ro/laptop-gaming-lenovo-legion-y530-15ich-cu-procesor-intelr-coretm-i5-8300h-pana-la-4-00-ghz-coffee-lake-15-6-full-hd-ips-144hz-8gb-512gb-ssd-nvidiar-geforcer-gtx-1050-ti-4gb-free-dos-black-81fv00tyrm/pd/DMCS6VBBM/,4694
https://www.emag.ro/laptop-apple-macbook-12-cu-procesor-intelr-dual-coretm-i5-1-30ghz-kaby-lake-12-ecran-retina-8gb-512gb-ssd-intelr-hd-graphics-615-mac-os-sierra-gold-mnyl2b-a/pd/DBJJGCBBM/,7140
https://www.emag.ro/laptop-asus-vivobook-s15-s530fa-cu-procesor-intelr-coretm-i5-8265u-pana-la-3-90-ghz-whiskey-lake-15-6-full-hd-8gb-256gb-ssd-intelr-uhd-graphics-620-endless-os-gun-metal-s530fa-bq001/pd/DBWS4LBBM/,2869
https://www.emag.ro/laptop-lenovo-v510-cu-procesor-intelr-coretm-i5-7200u-pana-la-3-10-ghz-kaby-lake-15-6-full-hd-8gb-256gb-ssd-amd-radeon-530-2gb-free-dos-black-80wq023wri/pd/DD210HBBM/,2927
https://www.emag.ro/laptop-hp-probook-470-g5-cu-procesor-intelr-coretm-i7-8550u-pana-la-4-00-ghz-kaby-lake-r-17-3-full-hd-8gb-256gb-ssd-nvidia-geforce-930mx-2gb-fingerprint-reader-microsoft-windows-10-pro-silver-2rr88ea/pd/DL504FBBM/,4760
https://www.emag.ro/laptop-asus-s531fa-cu-procesor-intelr-coretm-i5-8265u-pana-la-3-9-ghz-15-6-full-hd-8gb-256gb-ssd-m-2-intel-uhd-graphics-620-free-dos-cobalt-blue-s531fa-bq021/pd/DMD3K6BBM/,2899
https://www.emag.ro/laptop-dell-inspiron-3576-cu-procesor-intelr-coretm-i5-8250u-pana-la-3-40-ghz-kaby-lake-r-15-6-full-hd-8gb-256gb-ssd-amd-radeon-520-2gb-linux-black-di3576i58256430u/pd/D85W04BBM/,2999
https://www.emag.ro/laptop-hp-250-g6-cu-procesor-intelr-coretm-i3-7020u-2-30-ghz-kaby-lake-15-6-4gb-500gb-dvd-rw-amd-radeon-520-2gb-free-dos-dark-ash-silver-3qm27ea/pd/D86MYLBBM/,2146
https://www.emag.ro/laptop-asus-vivobook-15-x512uf-bq072-intelr-coretm-i5-8250u-4gb-ddr4-hdd-1tb-nvidia-geforce-mx130-2gb-free-dos-132121/pd/DZFLN1BBM/,2779
https://www.emag.ro/laptop-lenovo-v330-15ikb-intel-core-i7-8550u-15-6inch-ram-12gb-ssd-512gb-intel-hd-graphics-620-free-dos-iron-grey-81ax011eri/pd/D12LT5BBM/,3899
https://www.emag.ro/laptop-hp-zbook-studio-x360-g5-convertible-statie-grafica-mobila-15-6-fhd-touchscreen-i7-8750h-256gb-ssd-8gb-ram-windows-10-pro-2zc58ea/pd/DTLDSRBBM/,8200
https://www.emag.ro/laptop-toshiba-tecra-z50-c-13c-cu-procesor-intelr-coretm-i7-6500u-pana-la-3-10-ghz-skylake-15-6-full-hd-ips-8gb-256gb-ssd-intel-hd-graphics-4g-microsoft-windows-10-pro-gri-pt571e-06503vg6/pd/DBXK7FBBM/,6799
https://www.emag.ro/laptop-gaming-asus-rog-strix-gl504gv-es023-intelr-coretm-i5-8300h-8gb-ddr4-hdd-1tb-hybrid-firecuda-ssd-256gb-nvidia-geforce-rtx-2060-6gb-free-dos-135075/pd/DF3VHQBBM/,6499
https://www.emag.ro/laptop-dell-inspiron-3580-cu-procesor-intelr-coretm-i5-8265u-pana-la-3-90-ghz-whiskey-lake-15-6-full-hd-8gb-256gb-ssd-amd-radeon-520-2gb-linux-black-di3580i5fhd8256ubu/pd/D5DYQZBBM/,3262
https://www.emag.ro/laptop-lenovo-ideapad-330-15ikb-cu-procesor-intelr-coretm-i3-6006u-2-00-ghz-skylake-15-6-full-hd-8gb-256gb-m-2-ssd-intelr-hd-graphics-520-free-dos-blizzard-white-81dc00m3rm/pd/D6NL44BBM/,2063
https://www.emag.ro/laptop-clevo-dream-machines-i5-9300h-15-6-gtx1050-480-gb-ssd-8-gb-g1050-15eu50/pd/DM51D6BBM/,3599
https://www.emag.ro/laptop-dell-vostro-3568-cu-procesor-intelr-coretm-i3-7020u-2-30-ghz-kaby-lake-15-6-full-hd-4gb-1tb-intelr-hd-graphics-620-linux-black-n2104wvn3568emea01-1905-ubu-05/pd/D89FHLBBM/,1963
https://www.emag.ro/laptop-lenovo-14-thinkpad-l460-hd-procesor-intelr-coretm-i5-6200u-3m-cache-up-to-2-80-ghz-8gb-500gb-7200-rpm-gma-hd-520-win-10-pro-black-20fva0tqri/pd/DBFC9RBBM/,2999
https://www.emag.ro/laptop-2-in-1-asus-zenbook-flip-14-ux461fa-cu-procesor-intelr-coretm-i5-8265u-pana-la-3-90-ghz-whiskey-lake-14-full-hd-touch-8gb-512gb-ssd-intelr-uhd-graphics-620-microsoft-windows-10-pro-icicle-gold-/pd/DD3ZYQBBM/,5499
https://www.emag.ro/laptop-gaming-asus-rog-cu-procesor-intelr-coretm-i7-8750h-pana-la-4-10-ghz-coffee-lake-17-3-full-hd-8gb-1tb-128gb-m-2-ssd-nvidia-geforce-gtx-1050-ti-4gb-free-dos-black-gl703ge-gc007/pd/DB03CFBBM/,9131
https://www.emag.ro/laptop-asus-gaming-15-6-tuf-fx505ge-fhd-120hz-procesor-intelr-coretm-i7-8750h-9m-cache-up-to-4-10-ghz-8gb-ddr4-1tb-sshd-geforce-gtx-1050-ti-4gb-no-os-black-fx505ge-al399/pd/DMRHX5BBM/,3999
https://www.emag.ro/laptop-asus-cu-procesor-intelr-coretm-i3-7100u-2-40-ghz-kaby-lake-15-6-full-hd-4gb-500gb-dvd-rw-intel-hd-graphics-620-microsoft-windows-10-pro-grey-x542ua-dm444r/pd/DZ4FKHBBM/,2265
